lambda_in (m),0,0,15,15,30,30,45,45,60,60,75,75,90,90
0.000000565,3.5316E-23,3.5411E-23,3.4216E-23,3.4276E-23,3.0993E-23,3.0954E-23,2.6068E-23,2.5893E-23,2.0529E-23,2.0218E-23,1.6079E-23,1.5668E-23,1.4366E-23,1.3917E-23
0.00000057,3.5044E-23,3.5185E-23,3.3876E-23,3.3979E-23,3.0426E-23,3.0424E-23,2.5093E-23,2.4948E-23,1.9032E-23,1.8743E-23,1.4127E-23,1.3731E-23,1.2231E-23,1.1796E-23
0.000000575,3.511E-23,3.5301E-23,3.3872E-23,3.4023E-23,3.0191E-23,3.0231E-23,2.4451E-23,2.4339E-23,1.7877E-23,1.7612E-23,1.2526E-23,1.2148E-23,1.0452E-23,1.0033E-23
0.00000058,3.555E-23,3.5797E-23,3.4219E-23,3.4422E-23,3.0257E-23,3.0343E-23,2.4073E-23,2.3998E-23,1.6984E-23,1.6746E-23,1.1211E-23,1.0853E-23,8.972E-24,8.5705E-24
0.000000585,3.6417E-23,3.6723E-23,3.4946E-23,3.5207E-23,3.0603E-23,3.074E-23,2.3896E-23,2.3861E-23,1.628E-23,1.6073E-23,1.0118E-23,9.7838E-24,7.7384E-24,7.3569E-24
0.00000059,3.7718E-23,3.809E-23,3.6058E-23,3.6381E-23,3.122E-23,3.1411E-23,2.3893E-23,2.3902E-23,1.5724E-23,1.555E-23,9.2019E-24,8.8927E-24,6.6983E-24,6.3393E-24
0.000000595,3.9475E-23,3.9916E-23,3.7583E-23,3.7973E-23,3.216E-23,3.241E-23,2.4121E-23,2.4178E-23,1.5347E-23,1.5209E-23,8.4477E-24,8.1665E-24,5.8209E-24,5.4869E-24
0.0000006,4.1705E-23,4.222E-23,3.9564E-23,4.0025E-23,3.349E-23,3.3802E-23,2.4655E-23,2.4763E-23,1.5189E-23,1.5091E-23,7.8521E-24,7.6012E-24,5.0792E-24,4.7725E-24
0.000000605,4.4435E-23,4.5026E-23,4.2027E-23,4.2561E-23,3.5255E-23,3.5631E-23,2.5536E-23,2.5696E-23,1.5272E-23,1.5214E-23,7.4048E-24,7.1863E-24,4.4503E-24,4.1727E-24
0.00000061,4.7685E-23,4.8353E-23,4.4992E-23,4.5599E-23,3.7466E-23,3.7908E-23,2.6771E-23,2.6986E-23,1.559E-23,1.5575E-23,7.0918E-24,6.9071E-24,3.9139E-24,3.667E-24
0.000000615,5.146E-23,5.2205E-23,4.847E-23,4.9151E-23,4.0131E-23,4.0638E-23,2.8355E-23,2.8624E-23,1.6132E-23,1.616E-23,6.8962E-24,6.7463E-24,3.4542E-24,3.2389E-24
0.00000062,5.5745E-23,5.6563E-23,5.2425E-23,5.3178E-23,4.3207E-23,4.3778E-23,3.0252E-23,3.0574E-23,1.687E-23,1.694E-23,6.7988E-24,6.6833E-24,3.054E-24,2.8704E-24
0.000000625,6.0568E-23,6.1458E-23,5.6894E-23,5.7716E-23,4.6721E-23,4.7353E-23,3.2469E-23,3.2842E-23,1.7793E-23,1.7905E-23,6.7828E-24,6.7011E-24,2.6953E-24,2.5427E-24
0.00000063,6.615E-23,6.7109E-23,6.2093E-23,6.2981E-23,5.0838E-23,5.153E-23,3.5106E-23,3.5528E-23,1.8956E-23,1.9107E-23,6.8605E-24,6.8114E-24,2.3754E-24,2.2528E-24
0.000000635,7.2842E-23,7.3867E-23,6.8316E-23,6.9268E-23,5.5805E-23,5.6554E-23,3.8341E-23,3.881E-23,2.044E-23,2.0628E-23,7.0538E-24,7.0354E-24,2.0939E-24,1.9994E-24
0.00000064,8.1154E-23,8.2245E-23,7.6072E-23,7.7087E-23,6.2026E-23,6.283E-23,4.2431E-23,4.2947E-23,2.2378E-23,2.2602E-23,7.3966E-24,7.4067E-24,1.8496E-24,1.7809E-24
0.000000645,9.189E-23,9.3048E-23,8.6093E-23,8.7171E-23,7.0092E-23,7.0952E-23,4.7783E-23,4.8344E-23,2.4972E-23,2.5231E-23,7.9441E-24,7.9806E-24,1.6412E-24,1.5959E-24
